%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
88.0, -495.14779453352094, -595.9399682893418, -365.7360363667831, -359.95976088522, -0.4480000212788582, 0.01600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161031984284E9, 0.0, 2025-02-21 12:03:51.984
89.0, -499.9423462767154, -587.3606377909891, -374.9922887571156, -363.76323914015666, -0.4480000212788582, 0.01600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161031984308E9, 0.0, 2025-02-21 12:03:51.984
89.0, -498.7268787911162, -588.2656935802661, -389.7087950827554, -378.7078793630935, -0.4480000212788582, 0.01600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161031984318E9, 0.0, 2025-02-21 12:03:51.984
90.0, -497.9489796003327, -595.0723114996217, -403.5688643185422, -396.67061885027215, -0.4480000212788582, 0.01600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032012505E9, 0.0, 2025-02-21 12:03:52.012
90.0, -502.7958899429068, -601.4077020245604, -411.68818712234497, -400.9079255000688, -0.4480000212788582, 0.01600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032012533E9, 0.0, 2025-02-21 12:03:52.012
91.0, -507.0294566927478, -604.4744199882261, -418.4237469425425, -403.0247088749893, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032013407E9, 0.0, 2025-02-21 12:03:52.013
91.0, -502.9417460411787, -602.9111418067478, -409.7957977447659, -421.46615555649623, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032013427E9, 0.0, 2025-02-21 12:03:52.013
92.0, -509.6099876621738, -606.4752664645202, -416.2733044680208, -420.76305436482653, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032047051E9, 0.0, 2025-02-21 12:03:52.047
92.0, -498.5810226928443, -597.8772364663891, -398.4526811791584, -413.5487873503007, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032047084E9, 0.0, 2025-02-21 12:03:52.047
93.0, -504.07119582779706, -603.0943969045766, -402.7834853278473, -429.69019555905834, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032047112E9, 0.0, 2025-02-21 12:03:52.047
93.0, -502.1264478508383, -601.6994142211042, -412.5296646123752, -437.61130366520956, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032047125E9, 0.0, 2025-02-21 12:03:52.047
94.0, -501.11293496284634, -609.1754742325284, -403.50902591925114, -415.6169520257972, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032047152E9, 0.0, 2025-02-21 12:03:52.047
94.0, -495.13657483365387, -605.2635388788767, -403.58756381832063, -411.3160670767538, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032047164E9, 0.0, 2025-02-21 12:03:52.047
95.0, -491.6435082750395, -605.6599682741798, -408.4494337607175, -401.1285795974545, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032073324E9, 0.0, 2025-02-21 12:03:52.073
95.0, -488.39727511350065, -610.7686716136523, -396.9604610968381, -390.2866096259095, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032073361E9, 0.0, 2025-02-21 12:03:52.073
96.0, -489.65388149861246, -603.7713187965564, -401.7550128400326, -381.4941048300825, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032073391E9, 0.0, 2025-02-21 12:03:52.073
96.0, -491.6397683750838, -601.4937197235413, -398.1871482823044, -368.3408766859211, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032073405E9, 0.0, 2025-02-21 12:03:52.073
97.0, -490.9067479837686, -599.5938505460508, -388.1567366011441, -367.5741971950047, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032073426E9, 0.0, 2025-02-21 12:03:52.073
97.0, -491.76692497357726, -601.5610379227437, -379.56992630288005, -352.9998070676811, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032073439E9, 0.0, 2025-02-21 12:03:52.073
98.0, -489.47810620069504, -595.4463014951907, -381.23792168311775, -355.02683284366503, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016103207419E9, 0.0, 2025-02-21 12:03:52.074
98.0, -491.3368364786729, -592.6002376289107, -378.9229236105457, -365.4873330197297, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032074209E9, 0.0, 2025-02-21 12:03:52.074
99.0, -490.57763678766787, -585.3560514147393, -363.1330659976229, -354.28259275248274, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032102068E9, 0.0, 2025-02-21 12:03:52.102
99.0, -492.4849857650697, -588.0824384824373, -374.5135815627873, -353.6729890597053, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032102099E9, 0.0, 2025-02-21 12:03:52.102
100.0, -501.58790225721896, -592.5777982291766, -380.6245780903846, -377.58590937638655, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032103431E9, 0.0, 2025-02-21 12:03:52.103
100.0, -502.95670564100146, -593.0378059237264, -366.2446627607569, -362.8581833508797, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032103448E9, 0.0, 2025-02-21 12:03:52.103
0.0, -497.2253089589067, -576.8477790155448, -372.2098031900823, -372.32387013873085, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032103467E9, 0.0, 2025-02-21 12:03:52.103
1.0, -500.15739052416757, -580.6437774705701, -378.3993376167491, -380.6750667397864, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032132264E9, 0.0, 2025-02-21 12:03:52.132
1.0, -506.7695336458273, -581.0327270659618, -380.42636339273304, -364.7804919281043, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032132293E9, 0.0, 2025-02-21 12:03:52.132
2.0, -507.5549126365222, -566.4508571387269, -365.0553745748475, -353.01850656745955, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032133418E9, 0.0, 2025-02-21 12:03:52.133
2.0, -507.86532433284447, -567.5653473255225, -353.7683565085754, -352.53231957321987, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032133436E9, 0.0, 2025-02-21 12:03:52.133
3.0, -498.9531427384354, -564.1246393662877, -352.7922426201403, -351.69084208318964, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032133457E9, 0.0, 2025-02-21 12:03:52.133
3.0, -492.7037699124776, -563.3205608758144, -347.9453322775662, -351.0326196909882, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032133467E9, 0.0, 2025-02-21 12:03:52.133
4.0, -487.19115737779066, -571.8849317743443, -358.15899905655533, -349.7012153067626, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032162061E9, 0.0, 2025-02-21 12:03:52.162
4.0, -489.2107033538632, -569.4652165030129, -355.5672483872622, -344.0801456733607, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032162139E9, 0.0, 2025-02-21 12:03:52.162
5.0, -495.2880407818593, -569.5811534016393, -345.5667559057474, -348.8447782169096, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032163031E9, 0.0, 2025-02-21 12:03:52.163
5.0, -491.74635552382097, -576.5373673192225, -351.831088331528, -358.73307369975373, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032163047E9, 0.0, 2025-02-21 12:03:52.163
6.0, -492.4681562152691, -573.6239852537401, -357.4932968644425, -365.532211819198, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032163068E9, 0.0, 2025-02-21 12:03:52.163
6.0, -494.26704809395596, -583.5048009366728, -356.9771906705573, -367.7424926930107, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032163078E9, 0.0, 2025-02-21 12:03:52.163
7.0, -490.16437784256414, -578.1193450004794, -346.3820540960878, -378.03095747111365, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032192154E9, 0.0, 2025-02-21 12:03:52.192
7.0, -483.9224848165177, -573.3098336574621, -359.7222772380337, -379.58675585268065, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032192182E9, 0.0, 2025-02-21 12:03:52.192
8.0, -479.22143057221547, -570.2767747933976, -359.1051937453449, -376.905247584451, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032193046E9, 0.0, 2025-02-21 12:03:52.193
8.0, -484.07582071470097, -571.7428155760281, -352.5341895231977, -380.51425104169175, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032193059E9, 0.0, 2025-02-21 12:03:52.193
9.0, -492.93190380977467, -582.5660860477947, -370.4296108111739, -395.56360846338794, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032193087E9, 0.0, 2025-02-21 12:03:52.193
9.0, -518.9279484017752, -601.7667324203067, -384.0353668499738, -396.648179450538, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032193098E9, 0.0, 2025-02-21 12:03:52.193
10.0, -482.8678330290131, -575.1274250359274, -382.7039624657482, -383.1209613108076, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032222095E9, 0.0, 2025-02-21 12:03:52.222
10.0, -475.6872251140885, -572.2701414697804, -377.22874893061817, -377.8327427734621, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032222128E9, 0.0, 2025-02-21 12:03:52.222
11.0, -471.59577456256375, -556.8804531521164, -353.03907601721585, -347.1132045374252, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032223016E9, 0.0, 2025-02-21 12:03:52.223
11.0, -459.06710971100256, -552.4486717046238, -356.7677562730387, -346.3016462470405, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032223034E9, 0.0, 2025-02-21 12:03:52.223
12.0, -469.5051704873331, -555.8370210644789, -348.0837085759267, -342.52808719174936, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032223056E9, 0.0, 2025-02-21 12:03:52.223
12.0, -455.2636314560659, -548.3273019534536, -342.279383844696, -339.1509575317614, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032223069E9, 0.0, 2025-02-21 12:03:52.223
13.0, -457.7244856269099, -546.6443469733931, -346.6775061925873, -347.49841423286125, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016103225208E9, 0.0, 2025-02-21 12:03:52.252
13.0, -464.9163132417016, -557.19834464835, -354.3143819021061, -358.9200686975382, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032252105E9, 0.0, 2025-02-21 12:03:52.252
14.0, -473.2114113434218, -565.183031053748, -363.7314499905333, -364.8552899272181, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032253444E9, 0.0, 2025-02-21 12:03:52.253
14.0, -474.78216932481155, -566.4284177389927, -372.6286719851196, -371.2056400519796, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032253463E9, 0.0, 2025-02-21 12:03:52.253
15.0, -478.5332889803685, -572.2290025702678, -381.54833337944, -394.89042647136375, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032253486E9, 0.0, 2025-02-21 12:03:52.253
15.0, -476.71195770194754, -578.6616304940544, -394.16301592998207, -401.45021099364385, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032253497E9, 0.0, 2025-02-21 12:03:52.253
16.0, -474.4979369281791, -578.654150694143, -397.8580370862037, -413.0738200559281, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032282227E9, 0.0, 2025-02-21 12:03:52.282
16.0, -479.7637160657905, -579.0057012899779, -402.2935584336519, -415.71418942464516, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032282256E9, 0.0, 2025-02-21 12:03:52.282
17.0, -472.0969211566262, -571.2566285817884, -385.7108420301229, -410.45962998690084, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032283122E9, 0.0, 2025-02-21 12:03:52.283
17.0, -476.1734121083282, -580.9467093669809, -403.1986142229289, -406.6860709316097, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032283175E9, 0.0, 2025-02-21 12:03:52.283
18.0, -477.9498645872809, -579.9967747782357, -386.31670582294464, -406.031588439364, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032283196E9, 0.0, 2025-02-21 12:03:52.283
18.0, -483.41011852258816, -578.0408071014099, -390.883123668842, -398.55552842793986, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032283209E9, 0.0, 2025-02-21 12:03:52.283
19.0, -479.0306956744753, -574.1475712475367, -388.35869119875133, -395.81792166037485, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032312072E9, 0.0, 2025-02-21 12:03:52.312
19.0, -486.4319576867856, -579.4731887844391, -396.190041705966, -402.11217328580096, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016103231211E9, 0.0, 2025-02-21 12:03:52.312
20.0, -484.9883563038893, -576.6907032174058, -386.45882202126086, -385.7650705794804, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032313084E9, 0.0, 2025-02-21 12:03:52.313
20.0, -487.38563217548653, -578.1492642001249, -379.727002101019, -393.40194628899917, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032313099E9, 0.0, 2025-02-21 12:03:52.313
21.0, -486.33472028793767, -573.4033311563544, -381.89614407531917, -394.26212327880785, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032314388E9, 0.0, 2025-02-21 12:03:52.314
21.0, -492.01936822058633, -577.9884485020302, -392.1584295537323, -396.85387394810095, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032314406E9, 0.0, 2025-02-21 12:03:52.314
22.0, -489.0012689563446, -567.920637821313, -384.7422079415992, -388.8991067423485, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032342361E9, 0.0, 2025-02-21 12:03:52.342
22.0, -492.7037699124776, -572.7974673635326, -390.714828170836, -396.6182602508925, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032342387E9, 0.0, 2025-02-21 12:03:52.342
23.0, -500.9203301151283, -580.9728886666708, -387.83884510491043, -396.59208095120266, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032343051E9, 0.0, 2025-02-21 12:03:52.343
23.0, -494.12867179559544, -567.0268017319031, -372.1462248908356, -389.6096877339296, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016103234308E9, 0.0, 2025-02-21 12:03:52.343
24.0, -500.04519352549687, -579.0917189889587, -382.3673714697361, -388.6896723448299, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032344319E9, 0.0, 2025-02-21 12:03:52.344
24.0, -498.0667864489369, -583.0335735422559, -382.1093183727935, -387.10769466357306, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032344333E9, 0.0, 2025-02-21 12:03:52.344
25.0, -495.8752050749026, -577.786493904423, -377.31102672964334, -376.6135353879072, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032372168E9, 0.0, 2025-02-21 12:03:52.372
25.0, -498.2537814467214, -581.7732272571884, -383.71373545378447, -397.59437413932756, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032372194E9, 0.0, 2025-02-21 12:03:52.372
26.0, -492.6514113130979, -572.2776212696917, -367.86403944157064, -378.1169751700945, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032373078E9, 0.0, 2025-02-21 12:03:52.373
26.0, -494.76071488810703, -579.7948201806284, -370.96815640479326, -375.25221180403605, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032373097E9, 0.0, 2025-02-21 12:03:52.373
27.0, -484.1393990139477, -566.5293950377963, -359.85691363643855, -368.9280409789644, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032373117E9, 0.0, 2025-02-21 12:03:52.373
27.0, -483.7354898187332, -569.5437544020824, -362.00735611096025, -379.87846804922447, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032373127E9, 0.0, 2025-02-21 12:03:52.373
28.0, -473.6153205386363, -560.8784062047489, -359.89431263599545, -368.0790836890228, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032402044E9, 0.0, 2025-02-21 12:03:52.402
28.0, -478.5145894805901, -572.2028232705779, -359.04161544609815, -382.88534761359915, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032402072E9, 0.0, 2025-02-21 12:03:52.402
29.0, -477.7628695894964, -568.3320268164389, -350.5744819464162, -373.0157516305335, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032403091E9, 0.0, 2025-02-21 12:03:52.403
29.0, -477.44497809326276, -570.8414996867068, -369.2178832255304, -376.17222719313577, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032403104E9, 0.0, 2025-02-21 12:03:52.403
30.0, -478.55572838010266, -569.6671711006202, -358.89575934782624, -381.84565542591736, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032403199E9, 0.0, 2025-02-21 12:03:52.403
30.0, -474.66249252622947, -568.4591834149323, -358.8770598480478, -378.2628312683664, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032403214E9, 0.0, 2025-02-21 12:03:52.403
31.0, -479.359806870576, -573.5604069544934, -363.92592478822917, -375.29709060350433, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032432056E9, 0.0, 2025-02-21 12:03:52.432
31.0, -478.4023924819194, -560.7624693061225, -354.3218617020175, -363.0339586487971, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032432089E9, 0.0, 2025-02-21 12:03:52.432
32.0, -472.4933505519293, -561.4543507979251, -353.56266201101243, -367.9668866903521, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032433184E9, 0.0, 2025-02-21 12:03:52.433
32.0, -475.066401721444, -565.0820537549444, -356.7228774735704, -371.70304674608633, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032433201E9, 0.0, 2025-02-21 12:03:52.433
33.0, -476.8353744004853, -564.2405762649141, -360.73205022607, -358.5647782017477, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032433223E9, 0.0, 2025-02-21 12:03:52.433
33.0, -476.22577070770785, -564.3901722631417, -360.7283103261143, -352.12467047804967, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032433234E9, 0.0, 2025-02-21 12:03:52.433
34.0, -472.3923732531257, -565.1381522542797, -362.16069200914353, -344.86178476409987, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032462132E9, 0.0, 2025-02-21 12:03:52.462
34.0, -476.25942980730906, -563.5412149732001, -364.9618770759553, -356.24230032926425, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032462164E9, 0.0, 2025-02-21 12:03:52.462
35.0, -479.1017537736334, -561.0803608023562, -361.63336611539125, -353.1793222655542, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032463177E9, 0.0, 2025-02-21 12:03:52.463
35.0, -478.020922686439, -566.2451626411639, -365.6537585677579, -353.64680976001546, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032463202E9, 0.0, 2025-02-21 12:03:52.463
36.0, -475.19355831993744, -557.8042084411718, -361.19579782057554, -363.31819104542956, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032464211E9, 0.0, 2025-02-21 12:03:52.464
36.0, -477.63945289095864, -567.389572027605, -360.6460325270891, -344.7308882656507, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032464231E9, 0.0, 2025-02-21 12:03:52.464
37.0, -483.18572452524677, -565.6991372476332, -356.19181167986244, -362.83574395114556, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032494744E9, 0.0, 2025-02-21 12:03:52.494
37.0, -488.49264256237075, -567.2511957292445, -365.90059196483344, -368.3072175863199, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032494776E9, 0.0, 2025-02-21 12:03:52.494
38.0, -470.2718499782495, -551.1546663199551, -349.66942615713924, -347.38621723419055, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032495063E9, 0.0, 2025-02-21 12:03:52.495
38.0, -473.619060438592, -559.9471711157821, -348.13980707526207, -353.23542076488957, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032495078E9, 0.0, 2025-02-21 12:03:52.495
39.0, -481.85432014102116, -570.6058859894983, -368.3502264358103, -363.80063813971356, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032495098E9, 0.0, 2025-02-21 12:03:52.495
39.0, -486.173904589843, -570.0374211962335, -377.3933045286685, -371.0111652542837, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032495109E9, 0.0, 2025-02-21 12:03:52.495
40.0, -487.4379907748662, -570.489949090872, -373.00640188064426, -373.202746628318, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032522034E9, 0.0, 2025-02-21 12:03:52.522
40.0, -490.0372212440707, -575.9913419256918, -383.3958439575508, -382.2046858216636, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032522073E9, 0.0, 2025-02-21 12:03:52.522
41.0, -483.27174222422764, -570.4824692909606, -370.8036008067429, -390.6568597215228, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032523059E9, 0.0, 2025-02-21 12:03:52.523
41.0, -492.16522431885824, -578.1530041000806, -381.30897978227586, -377.62330837594345, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032523076E9, 0.0, 2025-02-21 12:03:52.523
42.0, -487.97279646852985, -567.1165593308397, -370.7400225074962, -375.65612099925056, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032523106E9, 0.0, 2025-02-21 12:03:52.523
42.0, -483.90004541678354, -566.7612688350491, -374.2480486659333, -376.06003019446507, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032523117E9, 0.0, 2025-02-21 12:03:52.523
43.0, -484.26281571248546, -569.644731700886, -377.8121733237058, -369.95651346677914, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032552111E9, 0.0, 2025-02-21 12:03:52.552
43.0, -477.755389789585, -560.8185678054579, -369.4310575230047, -358.09729070728645, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032552139E9, 0.0, 2025-02-21 12:03:52.552
44.0, -477.1270865970291, -560.0032696151175, -368.97104982845485, -354.91837574495, -0.4480000212788582, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161032553146E9, 0.0, 2025-02-21 12:03:52.553
